run_id,cell_id,trial_id,repeat_index,prompt_id,prompt_label,baseline_id,baseline_label,session_id,round_id,round_index,candidate_id,candidate_index,sampler_role,seed,render_status,image_path,carried_forward,selected,z,generation_params,entropy,channel_stddev,brightness_mean,edge_mean,passed_checks,failed_checks
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_32f5a20c19f7,1,cand_8e35d820154a,3,orthogonal,3268520592,succeeded,/artifacts/cand_8e35d820154a.png,False,False,"[0.13329095298762986, 0.05391597477477191, 0.6077771858197302, 0.31025450621939515, -0.17909668696920134]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1047044588, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.72,61.145,109.95,11.828,4,"[""has_edge_detail""]"
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_32f5a20c19f7,1,cand_dcf361a9fe9e,4,mirror,1516285037,succeeded,/artifacts/cand_dcf361a9fe9e.png,False,False,"[-0.2288731847597458, -0.16631271452372917, 0.04410110210590899, -0.5786394039155415, 0.3187297904416699]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1047044588, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.23,89.894,107.293,15.635,5,[]
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_d1ffb8bace88,2,cand_d3cae748332f,0,incumbent,981833532,succeeded,/artifacts/cand_8bda2d623f03.png,True,False,"[0.05318963585215914, -0.6097082093743973, -0.29842200397390317, 0.17395691764744578, -0.1565568919153044]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""carried_forward"": true, ""carried_forward_candidate_id"": ""cand_8bda2d623f03"", ""carried_forward_round_id"": ""rnd_32f5a20c19f7"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1047044588, ""seed_group"": ""carried_forward"", ""seed_policy"": ""fixed-per-candidate"", ""seed_preserved"": true, ""steering_mode"": ""low_dimensional""}",7.69,69.29,104.012,15.239,5,[]
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_d1ffb8bace88,2,cand_6406b3fc102f,1,exploit,3994319006,succeeded,/artifacts/cand_6406b3fc102f.png,False,False,"[0.23372912148981748, -0.27513537267929344, -0.165867669250394, 0.1564184731243969, -0.08456783942293258]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1123270750, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.622,91.635,126.641,18.152,5,[]
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_d1ffb8bace88,2,cand_9d6bffe0718b,2,refine,1515753198,succeeded,/artifacts/cand_9d6bffe0718b.png,False,False,"[0.1724197034275589, -0.3682140542148586, -0.0797780232021095, 0.07958606741164942, -0.1472697801186448]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1123270750, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.506,58.494,120.434,9.738,4,"[""has_edge_detail""]"
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_d1ffb8bace88,2,cand_1a590e4c5635,3,orthogonal,548887646,succeeded,/artifacts/cand_1a590e4c5635.png,False,False,"[0.048877132583587196, -0.14658397936660583, -0.09764379006649516, 0.06260929578565533, -0.0831944618542258]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1123270750, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.692,64.97,107.715,12.968,5,[]
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_d1ffb8bace88,2,cand_343a7e886480,4,mirror,1021237679,succeeded,/artifacts/cand_343a7e886480.png,False,False,"[-0.1387290335302087, -0.3720951234145131, -0.048020662244171564, 0.0713092619986544, -0.06827436132553039]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1123270750, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.764,67.802,133.229,28.879,5,[]
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_ae1a9580c921,1,cand_34906660201c,0,baseline_prompt,1941544686,succeeded,/artifacts/cand_34906660201c.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4091923015, ""seed_group"": ""candidate:0"", ""seed_policy"": ""fixed-per-candidate"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.533,67.24,100.728,13.3,5,[]
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_ae1a9580c921,1,cand_9da67fe8e59b,1,exploit,603237866,succeeded,/artifacts/cand_9da67fe8e59b.png,False,False,"[0.1782414291870387, 0.023327306477791777, -0.020483767755594667, 0.0657395068406038, -0.0009012173667439379]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4091923015, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.802,69.091,106.681,12.37,5,[]
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_ae1a9580c921,1,cand_1c3d41931cd4,2,refine,24285615,succeeded,/artifacts/cand_1c3d41931cd4.png,False,True,"[0.055946748556030976, -0.6125319191613278, -0.29225012452112287, 0.17686296925146683, -0.15291816164043995]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4091923015, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.67,74.321,133.078,15.088,5,[]
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_ae1a9580c921,1,cand_1f38656b5f5b,3,orthogonal,1581657438,succeeded,/artifacts/cand_1f38656b5f5b.png,False,False,"[0.12906876894100008, 0.061960007115701383, 0.608742721836989, 0.30833564246287654, -0.17962082451591288]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4091923015, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.071,48.994,104.59,16.319,5,[]
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_ae1a9580c921,1,cand_1a4e987f8453,4,mirror,1835627787,succeeded,/artifacts/cand_1a4e987f8453.png,False,False,"[-0.21829459633574688, -0.16781407295638576, 0.045148370367584637, -0.5831431658473774, 0.31700406765064026]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4091923015, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.61,71.44,124.595,19.861,5,[]
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_b1abfe32b6f0,2,cand_667293cd327f,0,incumbent,24285615,succeeded,/artifacts/cand_1c3d41931cd4.png,True,False,"[0.055946748556030976, -0.6125319191613278, -0.29225012452112287, 0.17686296925146683, -0.15291816164043995]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""carried_forward"": true, ""carried_forward_candidate_id"": ""cand_1c3d41931cd4"", ""carried_forward_round_id"": ""rnd_ae1a9580c921"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4091923015, ""seed_group"": ""carried_forward"", ""seed_policy"": ""fixed-per-candidate"", ""seed_preserved"": true, ""steering_mode"": ""low_dimensional""}",7.67,74.321,133.078,15.088,5,[]
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_b1abfe32b6f0,2,cand_62ce14d27693,1,exploit,655782378,succeeded,/artifacts/cand_62ce14d27693.png,False,False,"[0.21570660923175908, -0.2552026733936077, -0.16278085981369694, 0.16499174267733713, -0.10283848270495696]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 508685623, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.702,64.363,104.851,22.185,5,[]
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_b1abfe32b6f0,2,cand_c12b9d43d29c,2,refine,3681868084,succeeded,/artifacts/cand_c12b9d43d29c.png,False,False,"[0.21041054830464165, -0.3927755378138651, -0.0926762294517946, 0.10767004456048473, -0.11241840395609062]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 508685623, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.283,60.119,110.29,11.489,4,"[""has_edge_detail""]"
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_b1abfe32b6f0,2,cand_699cb8d23c7a,3,orthogonal,2830213733,succeeded,/artifacts/cand_699cb8d23c7a.png,False,False,"[0.059134708181532256, -0.10771593541425105, -0.05676023057825871, 0.07434450138705034, -0.07267627951437754]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 508685623, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.628,66.451,93.27,14.411,5,[]
portrait_character__stablesteering_default__r3,portrait_character__stablesteering_default,r3,2,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_ea000ced2fa1,rnd_b1abfe32b6f0,2,cand_f2613a3d88b1,4,mirror,1454199654,succeeded,/artifacts/cand_f2613a3d88b1.png,False,False,"[-0.12774892617650446, -0.41328903414322593, -0.04862834257036308, 0.11457496578872758, -0.08041291503184975]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 508685623, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.306,63.74,107.019,18.278,5,[]
landscape_environment__prompt_only_manual__r1,landscape_environment__prompt_only_manual,r1,0,landscape_environment,Landscape / environment,prompt_only_manual,Prompt-only manual iteration,ses_a5f10dd889eb,rnd_5286882d7390,1,cand_4528f923e202,0,baseline_prompt,4273604431,succeeded,/artifacts/cand_4528f923e202.png,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4273604431, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.546,51.724,127.983,26.851,5,[]
landscape_environment__prompt_only_manual__r2,landscape_environment__prompt_only_manual,r2,1,landscape_environment,Landscape / environment,prompt_only_manual,Prompt-only manual iteration,ses_2fd26104c5d2,rnd_e54e3779c389,1,cand_26cbc7d3a1d8,0,baseline_prompt,2690294329,succeeded,/artifacts/cand_26cbc7d3a1d8.png,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2690294329, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.679,61.765,112.521,25.775,5,[]
landscape_environment__prompt_only_manual__r3,landscape_environment__prompt_only_manual,r3,2,landscape_environment,Landscape / environment,prompt_only_manual,Prompt-only manual iteration,ses_937ee6faada3,rnd_d9b99de4d7cc,1,cand_476f8fd9eb3e,0,baseline_prompt,844556369,succeeded,/artifacts/cand_476f8fd9eb3e.png,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 844556369, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.547,57.422,127.453,22.603,5,[]
landscape_environment__no_update_random_sampling__r1,landscape_environment__no_update_random_sampling,r1,0,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_54aa9eb39d50,rnd_cd4afc32b477,1,cand_32809045c72b,0,baseline_prompt,3907972669,succeeded,/artifacts/cand_32809045c72b.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 3907972669, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.332,53.813,116.015,13.361,5,[]
landscape_environment__no_update_random_sampling__r1,landscape_environment__no_update_random_sampling,r1,0,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_54aa9eb39d50,rnd_cd4afc32b477,1,cand_02b70a5c12e3,1,exploit,3907972669,succeeded,/artifacts/cand_02b70a5c12e3.png,False,False,"[-0.06575540934266544, -0.037611701382536195, -0.044871148079413434, -0.05317264025492573, -0.02862697297580899]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.15400000000000003, ""round_seed"": 3907972669, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.349,54.211,115.999,13.294,5,[]
landscape_environment__no_update_random_sampling__r1,landscape_environment__no_update_random_sampling,r1,0,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_54aa9eb39d50,rnd_cd4afc32b477,1,cand_d9727c7236d7,2,explore,3907972669,succeeded,/artifacts/cand_d9727c7236d7.png,False,False,"[0.12779981375487331, -0.5152302419142456, -0.2830334953282757, 0.1781082213828327, -0.14576259786519574]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 3907972669, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.338,54.512,115.621,13.827,5,[]
landscape_environment__no_update_random_sampling__r1,landscape_environment__no_update_random_sampling,r1,0,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_54aa9eb39d50,rnd_cd4afc32b477,1,cand_c8f03adb6c02,3,explore,3907972669,succeeded,/artifacts/cand_c8f03adb6c02.png,False,False,"[0.11880256191344911, -0.11669980688143745, 0.5447897866548288, 0.36531543462940097, -0.19386484291085948]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 3907972669, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.383,54.981,116.721,13.165,5,[]
landscape_environment__no_update_random_sampling__r1,landscape_environment__no_update_random_sampling,r1,0,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_54aa9eb39d50,rnd_cd4afc32b477,1,cand_e400120502b0,4,explore,3907972669,succeeded,/artifacts/cand_e400120502b0.png,False,False,"[-0.16943942588539954, -0.1581301325930088, 0.13900309307589745, -0.5254369178963462, 0.29489123359637]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 3907972669, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.359,54.207,116.036,13.58,5,[]
landscape_environment__no_update_random_sampling__r2,landscape_environment__no_update_random_sampling,r2,1,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_95f5815b2177,rnd_3a6b753cecea,1,cand_4ef703cdfb2a,0,baseline_prompt,1269156766,succeeded,/artifacts/cand_4ef703cdfb2a.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1269156766, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.616,65.522,112.825,25.282,5,[]
landscape_environment__no_update_random_sampling__r2,landscape_environment__no_update_random_sampling,r2,1,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_95f5815b2177,rnd_3a6b753cecea,1,cand_53e07c4bdec2,1,exploit,1269156766,succeeded,/artifacts/cand_53e07c4bdec2.png,False,False,"[0.09456149644780984, 0.03632603024171199, 0.0038135838759035257, 0.05301535836239735, 0.07692913205003427]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.15400000000000003, ""round_seed"": 1269156766, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.619,66.057,112.637,25.563,5,[]
landscape_environment__no_update_random_sampling__r2,landscape_environment__no_update_random_sampling,r2,1,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_95f5815b2177,rnd_3a6b753cecea,1,cand_7293d63c6274,2,explore,1269156766,succeeded,/artifacts/cand_7293d63c6274.png,False,False,"[0.137355092959448, -0.542724433378709, -0.3036289175338654, 0.1761909464419728, -0.13449220412143678]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 1269156766, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.635,65.691,112.212,25.337,5,[]
landscape_environment__no_update_random_sampling__r2,landscape_environment__no_update_random_sampling,r2,1,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_95f5815b2177,rnd_3a6b753cecea,1,cand_2b3ec5ea37fe,3,explore,1269156766,succeeded,/artifacts/cand_2b3ec5ea37fe.png,False,False,"[0.1230121548204683, -0.11590281220543727, 0.5358012772781298, 0.35812882089584075, -0.2094604404095503]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 1269156766, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.577,65.972,113.13,25.738,5,[]
landscape_environment__no_update_random_sampling__r2,landscape_environment__no_update_random_sampling,r2,1,landscape_environment,Landscape / environment,no_update_random_sampling,No-update random sampling,ses_95f5815b2177,rnd_3a6b753cecea,1,cand_7d631c958b51,4,explore,1269156766,succeeded,/artifacts/cand_7d631c958b51.png,False,False,"[-0.1592752934710139, -0.13786427867425408, 0.16640365239390037, -0.554001157699719, 0.273255932111116]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 1269156766, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.61,64.994,113.147,25.183,5,[]
