slice_id,policy_id,policy_label,oracle_policy,target_id,target_label,session_id,round_id,round_index,winner_candidate_id,best_clip,best_dinov2,baseline_clip,baseline_dinov2,sampler,updater,feedback_mode
oracle_slice,clip_dino_ensemble,CLIP + DINO ensemble,clip_dino_ensemble,cat_portrait_bw,Black-and-white cat portrait,ses_e856027502d1,rnd_76f1a0cdb918,3,cand_a2dd648c970b,0.855697,0.666532,0.840265,0.326469,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_dino_ensemble,CLIP + DINO ensemble,clip_dino_ensemble,cat_portrait_bw,Black-and-white cat portrait,ses_e856027502d1,rnd_d4e9e57d5a15,4,cand_c06f72dd48e9,0.855697,0.688223,0.840265,0.326469,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_dino_ensemble,CLIP + DINO ensemble,clip_dino_ensemble,cat_portrait_bw,Black-and-white cat portrait,ses_e856027502d1,rnd_9e7b145e5e72,5,cand_43b7402d5048,0.872857,0.688223,0.840265,0.326469,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,cat_portrait_bw,Black-and-white cat portrait,ses_24cb3b74df10,rnd_5e5cc30a0960,1,cand_77e6a29e185a,0.828139,0.642147,0.824276,0.564347,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,cat_portrait_bw,Black-and-white cat portrait,ses_24cb3b74df10,rnd_1929d89b0f02,2,cand_58d83eeb4a00,0.860322,0.642147,0.824276,0.564347,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,cat_portrait_bw,Black-and-white cat portrait,ses_24cb3b74df10,rnd_3a31b2fbe165,3,cand_d1cfdfce55cc,0.860322,0.642147,0.824276,0.564347,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,cat_portrait_bw,Black-and-white cat portrait,ses_24cb3b74df10,rnd_0633123bd0fd,4,cand_a6843e92f5b9,0.860933,0.642147,0.824276,0.564347,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,cat_portrait_bw,Black-and-white cat portrait,ses_24cb3b74df10,rnd_1c60015892d1,5,cand_36e3aaab86c8,0.870088,0.642147,0.824276,0.564347,annealed_shell,softmax_preference,scalar_rating
sampler_slice,diversity_shell,Diversity shell,clip_only,red_bicycle,Red bicycle street photo,ses_33478f3eeb69,rnd_1827ecceadc7,1,cand_3a6a0fa024c1,0.909459,0.764336,0.837038,0.758585,diversity_shell,softmax_preference,scalar_rating
sampler_slice,diversity_shell,Diversity shell,clip_only,red_bicycle,Red bicycle street photo,ses_33478f3eeb69,rnd_bfa5a48cc226,2,cand_197f2446e95e,0.909459,0.764336,0.837038,0.758585,diversity_shell,softmax_preference,scalar_rating
sampler_slice,diversity_shell,Diversity shell,clip_only,red_bicycle,Red bicycle street photo,ses_33478f3eeb69,rnd_e2e4ad54b1ac,3,cand_f5a018243bff,0.909459,0.764336,0.837038,0.758585,diversity_shell,softmax_preference,scalar_rating
sampler_slice,diversity_shell,Diversity shell,clip_only,red_bicycle,Red bicycle street photo,ses_33478f3eeb69,rnd_bec3b7765c63,4,cand_3665e67e8b61,0.909459,0.764336,0.837038,0.758585,diversity_shell,softmax_preference,scalar_rating
sampler_slice,diversity_shell,Diversity shell,clip_only,red_bicycle,Red bicycle street photo,ses_33478f3eeb69,rnd_95cccbc4b82b,5,cand_e02f6fbbcb6a,0.909459,0.764336,0.837038,0.758585,diversity_shell,softmax_preference,scalar_rating
sampler_slice,line_search,Line search,clip_only,red_bicycle,Red bicycle street photo,ses_cbba9e11c2bb,rnd_d91904401ea6,1,cand_a7a6eee07572,0.866315,0.76541,0.813828,0.74204,line_search,softmax_preference,scalar_rating
sampler_slice,line_search,Line search,clip_only,red_bicycle,Red bicycle street photo,ses_cbba9e11c2bb,rnd_12b46f7399a3,2,cand_867901e0f595,0.887432,0.784546,0.813828,0.74204,line_search,softmax_preference,scalar_rating
sampler_slice,line_search,Line search,clip_only,red_bicycle,Red bicycle street photo,ses_cbba9e11c2bb,rnd_aaa3755fe3a6,3,cand_78d52cd44c6e,0.907896,0.784546,0.813828,0.74204,line_search,softmax_preference,scalar_rating
sampler_slice,line_search,Line search,clip_only,red_bicycle,Red bicycle street photo,ses_cbba9e11c2bb,rnd_7bbee766d53b,4,cand_b8987e593d86,0.907896,0.784546,0.813828,0.74204,line_search,softmax_preference,scalar_rating
sampler_slice,line_search,Line search,clip_only,red_bicycle,Red bicycle street photo,ses_cbba9e11c2bb,rnd_10bd6e857108,5,cand_89111ffd0cb8,0.907896,0.784546,0.813828,0.74204,line_search,softmax_preference,scalar_rating
sampler_slice,annealed_shell,Annealed shell,clip_only,red_bicycle,Red bicycle street photo,ses_44836c0e2cfa,rnd_a35a7775ec4c,1,cand_6f3c791fbf27,0.91802,0.773025,0.803852,0.741749,annealed_shell,softmax_preference,scalar_rating
sampler_slice,annealed_shell,Annealed shell,clip_only,red_bicycle,Red bicycle street photo,ses_44836c0e2cfa,rnd_b27f6fb917d7,2,cand_825511458192,0.91802,0.773025,0.803852,0.741749,annealed_shell,softmax_preference,scalar_rating
sampler_slice,annealed_shell,Annealed shell,clip_only,red_bicycle,Red bicycle street photo,ses_44836c0e2cfa,rnd_55b903a34b91,3,cand_812cfc317ab2,0.91802,0.773025,0.803852,0.741749,annealed_shell,softmax_preference,scalar_rating
sampler_slice,annealed_shell,Annealed shell,clip_only,red_bicycle,Red bicycle street photo,ses_44836c0e2cfa,rnd_ba9b5111c9a1,4,cand_46447b2d6579,0.91802,0.773025,0.803852,0.741749,annealed_shell,softmax_preference,scalar_rating
sampler_slice,annealed_shell,Annealed shell,clip_only,red_bicycle,Red bicycle street photo,ses_44836c0e2cfa,rnd_ce1ded820f7a,5,cand_584d0fbaf69c,0.91802,0.773025,0.803852,0.741749,annealed_shell,softmax_preference,scalar_rating
sampler_slice,spherical_cover,Spherical cover,clip_only,red_bicycle,Red bicycle street photo,ses_929d524c1ec0,rnd_ad33208c8ef5,1,cand_14070fa5d447,0.92769,0.759677,0.85613,0.662086,spherical_cover,softmax_preference,scalar_rating
sampler_slice,spherical_cover,Spherical cover,clip_only,red_bicycle,Red bicycle street photo,ses_929d524c1ec0,rnd_6e09758de78f,2,cand_10e66954df8c,0.92769,0.759677,0.85613,0.662086,spherical_cover,softmax_preference,scalar_rating
sampler_slice,spherical_cover,Spherical cover,clip_only,red_bicycle,Red bicycle street photo,ses_929d524c1ec0,rnd_22e7cd5f868a,3,cand_cc295ecbf373,0.92769,0.759677,0.85613,0.662086,spherical_cover,softmax_preference,scalar_rating
sampler_slice,spherical_cover,Spherical cover,clip_only,red_bicycle,Red bicycle street photo,ses_929d524c1ec0,rnd_06197e285a02,4,cand_5e0c1ebaa050,0.92769,0.759677,0.85613,0.662086,spherical_cover,softmax_preference,scalar_rating
sampler_slice,spherical_cover,Spherical cover,clip_only,red_bicycle,Red bicycle street photo,ses_929d524c1ec0,rnd_41ce1b36df8c,5,cand_39ac4b4e804b,0.92769,0.759677,0.85613,0.662086,spherical_cover,softmax_preference,scalar_rating
preference_slice,softmax_scalar,Softmax preference,clip_only,red_bicycle,Red bicycle street photo,ses_96d4098feb62,rnd_5bf27e4c61b6,1,cand_3de636a9aebc,0.912237,0.69106,0.880894,0.713562,diversity_shell,softmax_preference,scalar_rating
preference_slice,softmax_scalar,Softmax preference,clip_only,red_bicycle,Red bicycle street photo,ses_96d4098feb62,rnd_c14a0e3de4be,2,cand_7c3758e725fa,0.912237,0.69106,0.880894,0.713562,diversity_shell,softmax_preference,scalar_rating
preference_slice,softmax_scalar,Softmax preference,clip_only,red_bicycle,Red bicycle street photo,ses_96d4098feb62,rnd_d4cfa82f1ecd,3,cand_bf4be7ec967a,0.912237,0.69106,0.880894,0.713562,diversity_shell,softmax_preference,scalar_rating
preference_slice,softmax_scalar,Softmax preference,clip_only,red_bicycle,Red bicycle street photo,ses_96d4098feb62,rnd_de33d5cfc266,4,cand_8b1d19d1c173,0.929246,0.740187,0.880894,0.713562,diversity_shell,softmax_preference,scalar_rating
preference_slice,softmax_scalar,Softmax preference,clip_only,red_bicycle,Red bicycle street photo,ses_96d4098feb62,rnd_7e697f6a2155,5,cand_a51a953bf7e8,0.929246,0.740187,0.880894,0.713562,diversity_shell,softmax_preference,scalar_rating
preference_slice,score_weighted_scalar,Score-weighted preference,clip_only,red_bicycle,Red bicycle street photo,ses_c264976ddca0,rnd_f4defa37f301,1,cand_cfe1729ee6b5,0.878647,0.77695,0.829649,0.501834,diversity_shell,score_weighted_preference,scalar_rating
preference_slice,score_weighted_scalar,Score-weighted preference,clip_only,red_bicycle,Red bicycle street photo,ses_c264976ddca0,rnd_8d69b8e07ae5,2,cand_abbfd6b7fbb2,0.878647,0.77695,0.829649,0.501834,diversity_shell,score_weighted_preference,scalar_rating
preference_slice,score_weighted_scalar,Score-weighted preference,clip_only,red_bicycle,Red bicycle street photo,ses_c264976ddca0,rnd_016549770bb0,3,cand_3b4e6d58e43d,0.895558,0.812933,0.829649,0.501834,diversity_shell,score_weighted_preference,scalar_rating
preference_slice,score_weighted_scalar,Score-weighted preference,clip_only,red_bicycle,Red bicycle street photo,ses_c264976ddca0,rnd_fa5db35ed713,4,cand_033b38f85380,0.895558,0.812933,0.829649,0.501834,diversity_shell,score_weighted_preference,scalar_rating
preference_slice,score_weighted_scalar,Score-weighted preference,clip_only,red_bicycle,Red bicycle street photo,ses_c264976ddca0,rnd_3d494d3fedb7,5,cand_71546bde26d5,0.903479,0.812933,0.829649,0.501834,diversity_shell,score_weighted_preference,scalar_rating
preference_slice,borda_topk,Borda preference,clip_only,red_bicycle,Red bicycle street photo,ses_fbaf48bc1c36,rnd_8f60c1157c42,1,cand_32d1e28de238,0.892592,0.745725,0.888292,0.758921,diversity_shell,borda_preference,top_k
preference_slice,borda_topk,Borda preference,clip_only,red_bicycle,Red bicycle street photo,ses_fbaf48bc1c36,rnd_2c0f0e7bec35,2,cand_c2c73405524f,0.892592,0.745725,0.888292,0.758921,diversity_shell,borda_preference,top_k
preference_slice,borda_topk,Borda preference,clip_only,red_bicycle,Red bicycle street photo,ses_fbaf48bc1c36,rnd_fddc67b6a541,3,cand_d723a819bc1c,0.906777,0.773398,0.888292,0.758921,diversity_shell,borda_preference,top_k
preference_slice,borda_topk,Borda preference,clip_only,red_bicycle,Red bicycle street photo,ses_fbaf48bc1c36,rnd_033c3836c1b5,4,cand_0870e4324cfc,0.922896,0.775364,0.888292,0.758921,diversity_shell,borda_preference,top_k
preference_slice,borda_topk,Borda preference,clip_only,red_bicycle,Red bicycle street photo,ses_fbaf48bc1c36,rnd_9363876e2e80,5,cand_564c99ffade9,0.922896,0.775364,0.888292,0.758921,diversity_shell,borda_preference,top_k
preference_slice,bradley_terry_topk,Bradley-Terry preference,clip_only,red_bicycle,Red bicycle street photo,ses_5dd3f80a4434,rnd_70195af38d47,1,cand_6717a2fa277b,0.892944,0.760476,0.759774,0.488363,diversity_shell,bradley_terry_preference,top_k
preference_slice,bradley_terry_topk,Bradley-Terry preference,clip_only,red_bicycle,Red bicycle street photo,ses_5dd3f80a4434,rnd_2d4151ae73ef,2,cand_a19cf3749d2b,0.892944,0.760476,0.759774,0.488363,diversity_shell,bradley_terry_preference,top_k
preference_slice,bradley_terry_topk,Bradley-Terry preference,clip_only,red_bicycle,Red bicycle street photo,ses_5dd3f80a4434,rnd_d4b58a08607d,3,cand_6f5ace22ca75,0.914737,0.806571,0.759774,0.488363,diversity_shell,bradley_terry_preference,top_k
preference_slice,bradley_terry_topk,Bradley-Terry preference,clip_only,red_bicycle,Red bicycle street photo,ses_5dd3f80a4434,rnd_fb864e93ac42,4,cand_2765bd9d3720,0.915447,0.806571,0.759774,0.488363,diversity_shell,bradley_terry_preference,top_k
preference_slice,bradley_terry_topk,Bradley-Terry preference,clip_only,red_bicycle,Red bicycle street photo,ses_5dd3f80a4434,rnd_9e3807a97250,5,cand_1f7ea3582af6,0.915447,0.806571,0.759774,0.488363,diversity_shell,bradley_terry_preference,top_k
oracle_slice,clip_only,CLIP oracle,clip_only,red_bicycle,Red bicycle street photo,ses_30ad1328a4d3,rnd_5bff5bfd4615,1,cand_ecd1296d92cb,0.888108,0.781646,0.799579,0.68742,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_only,CLIP oracle,clip_only,red_bicycle,Red bicycle street photo,ses_30ad1328a4d3,rnd_c9c979d58b0a,2,cand_b66f74ea8ac0,0.888108,0.781646,0.799579,0.68742,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_only,CLIP oracle,clip_only,red_bicycle,Red bicycle street photo,ses_30ad1328a4d3,rnd_3a0b4ceb4f4a,3,cand_19fcd6cb509a,0.91143,0.781646,0.799579,0.68742,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_only,CLIP oracle,clip_only,red_bicycle,Red bicycle street photo,ses_30ad1328a4d3,rnd_f56bca5ad996,4,cand_b46c9aac66e3,0.91143,0.781646,0.799579,0.68742,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_only,CLIP oracle,clip_only,red_bicycle,Red bicycle street photo,ses_30ad1328a4d3,rnd_fdbcfa82abce,5,cand_3dff1b9bf603,0.91143,0.781646,0.799579,0.68742,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_dino_ensemble,CLIP + DINO ensemble,clip_dino_ensemble,red_bicycle,Red bicycle street photo,ses_09e3399eb2c6,rnd_7e1c8bc64d60,1,cand_5a5017251da2,0.895954,0.76316,0.793849,0.445788,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_dino_ensemble,CLIP + DINO ensemble,clip_dino_ensemble,red_bicycle,Red bicycle street photo,ses_09e3399eb2c6,rnd_c7338097c4c8,2,cand_d0b6bf5176c8,0.895954,0.76316,0.793849,0.445788,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_dino_ensemble,CLIP + DINO ensemble,clip_dino_ensemble,red_bicycle,Red bicycle street photo,ses_09e3399eb2c6,rnd_5313279898c8,3,cand_181999fbd351,0.895954,0.76316,0.793849,0.445788,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_dino_ensemble,CLIP + DINO ensemble,clip_dino_ensemble,red_bicycle,Red bicycle street photo,ses_09e3399eb2c6,rnd_86282c31ddad,4,cand_fcb8e2afd9ec,0.895954,0.76316,0.793849,0.445788,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_dino_ensemble,CLIP + DINO ensemble,clip_dino_ensemble,red_bicycle,Red bicycle street photo,ses_09e3399eb2c6,rnd_196e9b20a34a,5,cand_ebb2c749e153,0.895954,0.781441,0.793849,0.445788,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,red_bicycle,Red bicycle street photo,ses_f5a7e2e6c992,rnd_e504391b7249,1,cand_04807d83ac0d,0.899667,0.665809,0.839098,0.570324,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,red_bicycle,Red bicycle street photo,ses_f5a7e2e6c992,rnd_381ce8386e4d,2,cand_b755cacdb371,0.899667,0.717092,0.839098,0.570324,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,red_bicycle,Red bicycle street photo,ses_f5a7e2e6c992,rnd_6e84f0d4607a,3,cand_bf6016bd3b7c,0.899667,0.732698,0.839098,0.570324,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,red_bicycle,Red bicycle street photo,ses_f5a7e2e6c992,rnd_29eaeca92e2c,4,cand_39343615e3cd,0.930907,0.763111,0.839098,0.570324,annealed_shell,softmax_preference,scalar_rating
oracle_slice,clip_novelty_bonus,CLIP + novelty bonus,clip_novelty_bonus,red_bicycle,Red bicycle street photo,ses_f5a7e2e6c992,rnd_0b152acde82f,5,cand_c2c5daca98e7,0.930907,0.763111,0.839098,0.570324,annealed_shell,softmax_preference,scalar_rating
